time,conductivity,humidity,nitrogen,phosphorus,potassium,pH,temperature
2025-11-10T20:38:30.074362+05:30,780,89.9,124,333,328,6.4,24.3
2025-11-10T20:38:50.340707+05:30,786,89.9,125,336,330,6.4,24.3
2025-11-10T20:39:03.812489+05:30,786,89.9,125,336,330,6.4,24.3
2025-11-10T20:39:35.765938+05:30,801,89.9,128,343,338,6.4,24.3
2025-11-10T20:39:48.910464+05:30,780,89.9,124,333,328,6.5,24.3
2025-11-10T20:39:51.699411+05:30,775,89.8,123,331,325,6.4,24.3
2025-11-10T20:40:02.517076+05:30,790,89.6,126,338,332,6.4,24.3
2025-11-10T20:40:14.264013+05:30,791,89.6,126,338,333,6.4,24.3
2025-11-10T20:41:16.910986+05:30,767,89.6,121,327,321,6.4,24.3
2025-11-10T20:41:53.263100+05:30,762,89.6,120,324,319,6.4,24.3
2025-11-10T20:41:56.513611+05:30,758,89.6,119,322,317,6.4,24.3
2025-11-10T20:41:59.990313+05:30,768,89.6,121,327,322,6.4,24.3
2025-11-10T20:42:02.288575+05:30,772,89.5,122,329,324,6.4,24.3
2025-11-10T20:42:05.375893+05:30,762,89.5,120,324,319,6.4,24.3
2025-11-10T20:42:16.035658+05:30,768,89.5,121,327,322,6.4,24.3
2025-11-10T20:42:25.201647+05:30,762,89.5,120,324,319,6.4,24.3
2025-11-10T20:42:33.747391+05:30,769,89.5,122,328,322,6.4,24.3
2025-11-10T20:42:42.347095+05:30,754,89.3,118,320,315,6.4,24.3
2025-11-10T20:42:50.582639+05:30,764,89.5,121,325,320,6.4,24.3
2025-11-10T20:42:58.715235+05:30,779,89.3,124,332,327,6.4,24.3
2025-11-10T20:43:07.114016+05:30,788,89.5,126,337,331,6.4,24.3
2025-11-10T20:43:15.672264+05:30,777,89.5,123,331,326,6.4,24.3
2025-11-10T20:43:24.651511+05:30,771,89.5,122,329,323,6.4,24.3
2025-11-10T20:43:33.326095+05:30,765,89.3,121,326,320,6.4,24.3
2025-11-10T20:43:42.459356+05:30,767,89.3,121,327,321,6.4,24.3
2025-11-10T20:43:53.027442+05:30,768,89.5,121,327,322,6.4,24.3
2025-11-10T20:44:05.580217+05:30,756,89.3,119,321,316,6.4,24.3
2025-11-10T20:44:16.602329+05:30,790,89.3,126,338,332,6.3,24.3
2025-11-10T20:44:25.140823+05:30,762,89.3,120,324,319,6.4,24.2
2025-11-10T20:44:34.194352+05:30,772,89.3,122,329,324,6.3,24.2
2025-11-10T20:44:45.569016+05:30,771,89.3,122,329,323,6.3,24.2
2025-11-10T20:44:53.837861+05:30,788,89.3,126,337,331,6.3,24.3
2025-11-10T20:45:02.221576+05:30,771,89.5,122,329,323,6.3,24.2
2025-11-10T20:45:10.440869+05:30,768,89.5,121,327,322,6.3,24.3
2025-11-10T20:45:18.579109+05:30,773,89.3,122,330,324,6.3,24.2
2025-11-10T20:45:26.773340+05:30,753,89.1,118,320,314,6.3,24.3
2025-11-10T20:45:36.056580+05:30,771,89.1,122,329,323,6.3,24.2
2025-11-10T20:45:44.203545+05:30,760,89.1,120,323,318,6.3,24.3
2025-11-10T20:45:55.248090+05:30,760,89.1,120,323,318,6.3,24.3
2025-11-10T20:46:03.655864+05:30,769,89.1,122,328,322,6.3,24.3
2025-11-10T20:46:11.858760+05:30,753,89.1,118,320,314,6.3,24.2
2025-11-10T20:46:20.228911+05:30,746,89.1,117,317,311,6.3,24.3
2025-11-10T20:46:28.429414+05:30,758,89.1,119,322,317,6.3,24.2
2025-11-10T20:46:36.636036+05:30,758,89.1,119,322,317,6.3,24.2
2025-11-10T20:46:45.078575+05:30,767,89.1,121,327,321,6.3,24.2
2025-11-10T20:46:53.200106+05:30,761,89.1,120,324,318,6.3,24.2
2025-11-10T20:47:01.387632+05:30,765,89.1,121,326,320,6.3,24.2
2025-11-10T20:47:09.903376+05:30,754,89.1,118,320,315,6.3,24.3
2025-11-10T20:47:18.385202+05:30,775,89.1,123,331,325,6.3,24.2
2025-11-10T20:47:26.604304+05:30,777,89.1,123,331,326,6.3,24.2
2025-11-10T20:47:34.794796+05:30,760,89.1,120,323,318,6.3,24.2
2025-11-10T20:47:43.017226+05:30,757,89.1,119,322,316,6.3,24.3
2025-11-10T20:47:51.566146+05:30,769,89.1,122,328,322,6.3,24.3
2025-11-10T20:47:59.808495+05:30,749,89.1,117,318,312,6.3,24.3
2025-11-10T20:48:08.049343+05:30,760,89.1,120,323,318,6.3,24.2
2025-11-10T20:48:16.386038+05:30,757,89.1,119,322,316,6.3,24.2
2025-11-10T20:48:24.543261+05:30,775,89.1,123,331,325,6.3,24.2
2025-11-10T20:48:32.936453+05:30,761,89.1,120,324,318,6.3,24.2
2025-11-10T20:48:41.247668+05:30,761,89.1,120,324,318,6.3,24.2
2025-11-10T20:48:49.850403+05:30,769,89.0,122,328,322,6.3,24.2
2025-11-10T20:48:58.143023+05:30,750,89.1,118,318,313,6.3,24.2
2025-11-10T20:49:09.390778+05:30,752,89.1,118,319,314,6.3,24.3
2025-11-10T20:49:19.477858+05:30,741,89.1,116,314,309,6.3,24.2
2025-11-10T20:49:27.626568+05:30,756,89.1,119,321,316,6.3,24.3
2025-11-10T20:49:39.272144+05:30,760,89.1,120,323,318,6.3,24.2
2025-11-10T20:49:47.335820+05:30,739,89.0,115,313,308,6.3,24.2
2025-11-10T20:49:55.682007+05:30,752,89.1,118,319,314,6.3,24.2
2025-11-10T20:50:04.149926+05:30,739,89.0,115,313,308,6.3,24.2
2025-11-10T20:50:12.314691+05:30,747,89.0,117,317,311,6.3,24.3
2025-11-10T20:50:20.645454+05:30,757,89.1,119,322,316,6.3,24.2
2025-11-10T20:50:28.646481+05:30,762,89.0,120,324,319,6.3,24.2
2025-11-10T20:50:36.917548+05:30,771,89.1,122,329,323,6.3,24.2
2025-11-10T20:50:45.093550+05:30,756,89.0,119,321,316,6.3,24.2
2025-11-10T20:50:53.127135+05:30,767,89.1,121,327,321,6.3,24.2
2025-11-10T20:51:01.511570+05:30,769,88.8,122,328,322,6.3,24.2
2025-11-10T20:51:09.624302+05:30,749,89.0,117,318,312,6.3,24.2
2025-11-10T20:51:17.686956+05:30,757,89.0,119,322,316,6.3,24.2
2025-11-10T20:51:25.796729+05:30,747,89.0,117,317,311,6.3,24.2
2025-11-10T20:51:33.971497+05:30,757,89.0,119,322,316,6.3,24.2
2025-11-10T20:51:42.414024+05:30,741,89.0,116,314,309,6.3,24.2
2025-11-10T20:51:50.654281+05:30,743,89.0,116,315,310,6.3,24.2
2025-11-10T20:51:58.825333+05:30,735,89.0,114,311,306,6.3,24.2
2025-11-10T20:52:07.089988+05:30,747,88.8,117,317,311,6.3,24.2
2025-11-10T20:52:15.175734+05:30,762,89.0,120,324,319,6.3,24.3
2025-11-10T20:52:23.558607+05:30,745,88.8,117,316,311,6.3,24.2
2025-11-10T20:52:31.946190+05:30,757,88.8,119,322,316,6.3,24.2
2025-11-10T20:52:40.224663+05:30,743,89.0,116,315,310,6.3,24.2
2025-11-10T20:52:48.462923+05:30,749,89.0,117,318,312,6.3,24.2
2025-11-10T20:52:56.409108+05:30,754,88.8,118,320,315,6.3,24.2
2025-11-10T20:53:04.711469+05:30,745,89.0,117,316,311,6.3,24.2
2025-11-10T20:53:13.186165+05:30,750,88.8,118,318,313,6.3,24.2
2025-11-10T20:53:21.433811+05:30,750,88.8,118,318,313,6.3,24.2
2025-11-10T20:53:29.897501+05:30,754,88.8,118,320,315,6.3,24.2
2025-11-10T20:53:41.805822+05:30,760,88.8,120,323,318,6.3,24.3
2025-11-10T20:54:15.195176+05:30,741,88.8,116,314,309,6.3,24.3
2025-11-10T20:54:17.279271+05:30,752,88.6,118,319,314,6.3,24.2
2025-11-10T20:54:26.806827+05:30,757,88.6,119,322,316,6.3,24.2
2025-11-10T20:54:35.126177+05:30,747,88.6,117,317,311,6.3,24.2
2025-11-10T20:54:43.965637+05:30,747,88.6,117,317,311,6.3,24.2
2025-11-10T20:54:52.099976+05:30,739,88.8,115,313,308,6.3,24.3
2025-11-10T20:55:01.468042+05:30,738,88.6,115,313,307,6.3,24.2
2025-11-10T20:55:10.124898+05:30,745,88.6,117,316,311,6.3,24.2
2025-11-10T20:55:29.305426+05:30,738,88.6,115,313,307,6.3,24.2
2025-11-10T20:55:31.287956+05:30,741,88.6,116,314,309,6.3,24.2
2025-11-10T20:55:39.547163+05:30,720,88.6,111,304,298,6.3,24.2
2025-11-10T20:55:48.240752+05:30,747,88.6,117,317,311,6.3,24.2
2025-11-10T20:55:56.349906+05:30,741,88.6,116,314,309,6.3,24.2
2025-11-10T20:56:05.872647+05:30,737,88.6,115,312,307,6.3,24.3
2025-11-10T20:56:14.340716+05:30,730,88.6,113,309,303,6.3,24.2
2025-11-10T20:56:24.978306+05:30,753,88.6,118,320,314,6.3,24.2
2025-11-10T20:56:33.390028+05:30,742,88.5,116,315,309,6.3,24.2
2025-11-10T20:56:41.605935+05:30,750,88.6,118,318,313,6.3,24.2
2025-11-10T20:56:55.958896+05:30,743,88.6,116,315,310,6.3,24.2
2025-11-10T20:57:04.095477+05:30,757,88.5,119,322,316,6.3,24.2
2025-11-10T20:57:12.380850+05:30,747,88.6,117,317,311,6.3,24.2
2025-11-10T20:57:43.288220+05:30,747,88.6,117,317,311,6.3,24.2
2025-11-10T20:57:45.690891+05:30,741,88.6,116,314,309,6.3,24.2
2025-11-10T20:57:48.331533+05:30,742,88.5,116,315,309,6.3,24.2
2025-11-10T20:57:56.536508+05:30,749,88.5,117,318,312,6.3,24.2
2025-11-10T20:58:04.707770+05:30,730,88.5,113,309,303,6.3,24.2
2025-11-10T20:58:12.690270+05:30,728,88.5,113,308,302,6.3,24.2
2025-11-10T20:58:21.114683+05:30,732,88.5,114,310,304,6.3,24.2
2025-11-10T20:58:29.303558+05:30,724,88.5,112,306,300,6.3,24.2
2025-11-10T20:58:37.499947+05:30,747,88.5,117,317,311,6.3,24.2
2025-11-10T20:58:46.170390+05:30,765,88.5,121,326,320,6.3,24.2
2025-11-10T20:58:54.491778+05:30,743,88.5,116,315,310,6.3,24.2
2025-11-10T20:59:02.680846+05:30,722,88.5,112,305,299,6.3,24.2
2025-11-10T20:59:10.791238+05:30,743,88.5,116,315,310,6.3,24.2
2025-11-10T20:59:24.872693+05:30,728,88.5,113,308,302,6.3,24.2
2025-11-10T20:59:35.351623+05:30,0,10.3,0,0,0,9.0,23.7
2025-11-10T21:00:12.171320+05:30,133,19.0,0,21,13,7.9,21.7
2025-11-10T21:00:20.586416+05:30,427,51.2,50,163,156,7.7,24.2
2025-11-10T21:00:33.755581+05:30,434,51.6,52,166,159,7.5,24.3
2025-11-10T21:00:44.051716+05:30,432,51.8,51,165,158,7.3,24.3
2025-11-10T21:00:57.254459+05:30,439,52.1,53,168,162,7.1,24.3
2025-11-10T21:01:05.640343+05:30,429,49.4,51,164,157,7.1,24.3
